image,ground_truth,prediction,is_correct,delta1_score,raw_output
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p056_true.jpg,8.174,5.91,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.91</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p057_true.jpg,2.155,1.34,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.34</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p058_true.jpg,9.212,0.57,False,0.0,<think>The target is at the Y degree ring...</think><answer>0.57</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p059_true.jpg,2.036,1.42,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p060_true.jpg,4.914,3.12,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.12</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p061_true.jpg,4.298,3.01,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.01</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p062_true.jpg,4.221,2.7,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.7</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p063_true.jpg,4.203,2.63,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.63</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p064_true.jpg,3.434,2.51,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.51</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p065_true.jpg,3.112,2.35,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.35</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p066_true.jpg,10.164,0.57,False,0.0,<think>The target is at the Y degree ring...</think><answer>0.57</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p067_true.jpg,3.88,2.67,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.67</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p068_true.jpg,2.532,1.97,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.97</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p069_true.jpg,4.977,3.51,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.51</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p070_true.jpg,4.868,3.12,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.12</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p071_true.jpg,4.533,3.18,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.18</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p072_true.jpg,2.405,1.84,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.84</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p073_true.jpg,3.877,2.71,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.71</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p074_true.jpg,1.955,1.23,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p075_true.jpg,2.076,1.23,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p076_true.jpg,2.451,1.43,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.43</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p077_true.jpg,5.156,3.57,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.57</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p078_true.jpg,4.781,3.12,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.12</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p079_true.jpg,5.156,3.51,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.51</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p080_true.jpg,3.198,1.97,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.97</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p081_true.jpg,1.682,0.91,False,0.0,<think>The target is at the Y degree ring...</think><answer>0.91</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p082_true.jpg,3.021,2.51,True,1.0,<think>The target is at the Y degree ring...</think><answer>2.51</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p083_true.jpg,2.394,1.53,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.53</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p084_true.jpg,13.671,0.59,False,0.0,<think>The target is at the Y degree ring...</think><answer>0.59</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p085_true.jpg,2.029,1.23,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p086_true.jpg,3.29,2.13,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p087_true.jpg,3.371,2.19,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.19</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p088_true.jpg,6.091,4.31,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.31</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p089_true.jpg,3.904,2.63,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.63</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p090_true.jpg,3.497,2.73,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.73</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p091_true.jpg,3.864,2.71,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.71</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p092_true.jpg,3.114,2.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p093_true.jpg,4.597,3.01,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.01</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p094_true.jpg,1.69,0.91,False,0.0,<think>The target is at the Y degree ring...</think><answer>0.91</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p095_true.jpg,2.175,1.93,True,1.0,<think>The target is at the Y degree ring...</think><answer>1.93</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p096_true.jpg,4.002,2.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p097_true.jpg,6.31,4.31,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.31</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p098_true.jpg,1.953,1.23,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_01_p099_true.jpg,4.051,2.81,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.81</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p000_true.jpg,11.949,5.17,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.17</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p001_true.jpg,3.767,2.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p002_true.jpg,2.621,2.01,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.01</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p003_true.jpg,4.103,2.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p004_true.jpg,4.158,2.81,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.81</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p005_true.jpg,3.519,2.31,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.31</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p006_true.jpg,6.972,3.79,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.79</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p007_true.jpg,14.961,6.2,False,0.0,<think>The target is at the Y degree ring...</think><answer>6.2</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p008_true.jpg,4.135,2.81,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.81</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p009_true.jpg,14.91,6.2,False,0.0,<think>The target is at the Y degree ring...</think><answer>6.2</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p010_true.jpg,9.283,3.97,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.97</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p011_true.jpg,11.68,6.2,False,0.0,<think>The target is at the Y degree ring...</think><answer>6.2</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p012_true.jpg,4.395,2.73,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.73</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p013_true.jpg,10.565,5.67,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.67</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p014_true.jpg,3.239,2.13,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p015_true.jpg,2.827,1.86,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.86</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p016_true.jpg,2.702,2.19,True,1.0,<think>The target is at the Y degree ring...</think><answer>2.19</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p017_true.jpg,3.313,2.34,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.34</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p018_true.jpg,7.99,3.67,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.67</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p019_true.jpg,8.113,5.13,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.13</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p020_true.jpg,3.094,1.98,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.98</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p021_true.jpg,2.522,1.92,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p022_true.jpg,2.493,1.87,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p023_true.jpg,6.771,4.16,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.16</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p024_true.jpg,14.85,6.2,False,0.0,<think>The target is at the Y degree ring...</think><answer>6.2</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p025_true.jpg,7.204,3.57,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.57</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p026_true.jpg,5.837,3.56,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.56</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p027_true.jpg,6.072,3.96,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.96</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p028_true.jpg,9.881,4.61,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.61</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p029_true.jpg,6.542,4.31,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.31</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p030_true.jpg,14.727,6.2,False,0.0,<think>The target is at the Y degree ring...</think><answer>6.2</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p031_true.jpg,4.848,2.98,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.98</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p032_true.jpg,3.41,2.39,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.39</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p033_true.jpg,8.824,5.21,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.21</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p034_true.jpg,7.658,3.79,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.79</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p035_true.jpg,3.36,2.1,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.1</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p036_true.jpg,3.134,2.09,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.09</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p037_true.jpg,9.928,5.47,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.47</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p038_true.jpg,3.634,2.46,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.46</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p039_true.jpg,3.41,2.3,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.3</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p040_true.jpg,3.237,2.27,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.27</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p041_true.jpg,2.891,2.03,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.03</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p042_true.jpg,9.035,4.03,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.03</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p043_true.jpg,4.897,3.01,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.01</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p044_true.jpg,2.744,1.87,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p045_true.jpg,3.487,2.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p046_true.jpg,13.896,5.91,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.91</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p047_true.jpg,4.06,2.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p048_true.jpg,2.892,1.87,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p049_true.jpg,3.228,2.06,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.06</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p050_true.jpg,2.982,1.92,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p051_true.jpg,2.983,1.92,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p052_true.jpg,3.433,2.39,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.39</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p053_true.jpg,5.867,4.13,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.13</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p054_true.jpg,4.979,3.41,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.41</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p055_true.jpg,2.876,1.87,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p056_true.jpg,3.301,2.13,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p057_true.jpg,10.969,5.06,False,0.0,<think>The target is at the Y degree ring...</think><answer>5.06</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p058_true.jpg,4.181,2.81,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.81</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p059_true.jpg,6.187,3.98,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.98</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p060_true.jpg,5.098,3.46,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.46</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p061_true.jpg,2.676,1.87,False,0.0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p062_true.jpg,6.443,3.87,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.87</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p063_true.jpg,5.248,3.47,False,0.0,<think>The target is at the Y degree ring...</think><answer>3.47</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p064_true.jpg,7.871,4.06,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.06</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p065_true.jpg,4.628,2.84,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.84</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p066_true.jpg,3.43,2.38,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.38</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p067_true.jpg,6.333,4.03,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.03</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p068_true.jpg,6.416,4.23,False,0.0,<think>The target is at the Y degree ring...</think><answer>4.23</answer>
/mnt/dgx_lab/datasets/IbimsOurs/corridor_02_p069_true.jpg,3.065,2.09,False,0.0,<think>The target is at the Y degree ring...</think><answer>2.09</answer>
