image,ground_truth,prediction,is_correct,delta1_score,raw_output
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p014_std.jpg,2.085,1.53,False,0.0,The point is around 1.53 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p015_std.jpg,11.437,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p016_std.jpg,8.261,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p017_std.jpg,2.421,1.75,False,0.0,The point is around 1.75 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p018_std.jpg,2.078,1.43,False,0.0,The point is around 1.43 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p019_std.jpg,3.873,3.08,False,0.0,The point is around 3.08 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p020_std.jpg,6.052,4.91,True,1.0,The point is around 4.91 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p021_std.jpg,2.738,1.95,False,0.0,The point is around 1.95 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p022_std.jpg,2.1,1.43,False,0.0,The point is around 1.43 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p023_std.jpg,7.124,5.81,True,1.0,The point is around 5.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p024_std.jpg,3.131,2.63,True,1.0,The point is around 2.63 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p025_std.jpg,1.749,1.04,False,0.0,The point is around 1.04 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p026_std.jpg,8.463,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p027_std.jpg,3.015,2.41,False,0.0,The point is around 2.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p028_std.jpg,2.521,1.95,False,0.0,The point is around 1.95 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p029_std.jpg,3.319,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p030_std.jpg,15.142,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p031_std.jpg,3.204,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p032_std.jpg,5.393,4.03,False,0.0,The point is around 4.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p033_std.jpg,6.594,4.23,False,0.0,The point is around 4.23 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p034_std.jpg,3.251,2.45,False,0.0,The point is around 2.45 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p035_std.jpg,3.459,2.73,False,0.0,The point is around 2.73 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p036_std.jpg,3.614,2.71,False,0.0,The point is around 2.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p037_std.jpg,10.793,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p038_std.jpg,3.138,2.81,True,1.0,The point is around 2.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p039_std.jpg,2.181,1.65,False,0.0,The point is around 1.65 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p040_std.jpg,3.371,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p041_std.jpg,2.952,2.13,False,0.0,The point is around 2.13 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p042_std.jpg,2.309,1.72,False,0.0,The point is around 1.72 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p043_std.jpg,4.746,3.45,False,0.0,The point is around 3.45 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p044_std.jpg,2.35,1.74,False,0.0,The point is around 1.74 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p045_std.jpg,2.519,1.95,False,0.0,The point is around 1.95 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p046_std.jpg,6.322,4.91,False,0.0,The point is around 4.91 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p047_std.jpg,7.385,5.81,False,0.0,The point is around 5.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p048_std.jpg,4.81,4.51,True,1.0,The point is around 4.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p049_std.jpg,4.463,3.21,False,0.0,The point is around 3.21 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p050_std.jpg,3.263,2.61,False,0.0,The point is around 2.61 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p051_std.jpg,4.957,3.41,False,0.0,The point is around 3.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p052_std.jpg,1.934,1.29,False,0.0,The point is around 1.29 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p053_std.jpg,5.319,4.03,False,0.0,The point is around 4.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p054_std.jpg,4.235,3.05,False,0.0,The point is around 3.05 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p055_std.jpg,7.266,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p056_std.jpg,8.174,5.81,False,0.0,The point is around 5.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p057_std.jpg,2.155,1.45,False,0.0,The point is around 1.45 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p058_std.jpg,9.212,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p059_std.jpg,2.036,1.53,False,0.0,The point is around 1.53 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p060_std.jpg,4.914,3.62,False,0.0,The point is around 3.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p061_std.jpg,4.298,3.16,False,0.0,The point is around 3.16 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p062_std.jpg,4.221,2.73,False,0.0,The point is around 2.73 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p063_std.jpg,4.203,3.01,False,0.0,The point is around 3.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p064_std.jpg,3.434,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p065_std.jpg,3.112,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p066_std.jpg,10.164,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p067_std.jpg,3.88,2.71,False,0.0,The point is around 2.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p068_std.jpg,2.532,1.95,False,0.0,The point is around 1.95 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p069_std.jpg,4.977,3.84,False,0.0,The point is around 3.84 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p070_std.jpg,4.868,3.08,False,0.0,The point is around 3.08 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p071_std.jpg,4.533,3.41,False,0.0,The point is around 3.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p072_std.jpg,2.405,1.75,False,0.0,The point is around 1.75 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p073_std.jpg,3.877,2.71,False,0.0,The point is around 2.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p074_std.jpg,1.955,1.28,False,0.0,The point is around 1.28 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p075_std.jpg,2.076,1.45,False,0.0,The point is around 1.45 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p076_std.jpg,2.451,1.73,False,0.0,The point is around 1.73 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p077_std.jpg,5.156,4.02,False,0.0,The point is around 4.02 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p078_std.jpg,4.781,3.51,False,0.0,The point is around 3.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p079_std.jpg,5.156,4.02,False,0.0,The point is around 4.02 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p080_std.jpg,3.198,2.13,False,0.0,The point is around 2.13 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p081_std.jpg,1.682,1.08,False,0.0,The point is around 1.08 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p082_std.jpg,3.021,2.51,True,1.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p083_std.jpg,2.394,1.73,False,0.0,The point is around 1.73 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p084_std.jpg,13.671,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p085_std.jpg,2.029,1.34,False,0.0,The point is around 1.34 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p086_std.jpg,3.29,2.19,False,0.0,The point is around 2.19 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p087_std.jpg,3.371,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p088_std.jpg,6.091,4.02,False,0.0,The point is around 4.02 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p089_std.jpg,3.904,2.91,False,0.0,The point is around 2.91 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p090_std.jpg,3.497,2.71,False,0.0,The point is around 2.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p091_std.jpg,3.864,2.65,False,0.0,The point is around 2.65 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p092_std.jpg,3.114,2.35,False,0.0,The point is around 2.35 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p093_std.jpg,4.597,3.41,False,0.0,The point is around 3.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p094_std.jpg,1.69,1.03,False,0.0,The point is around 1.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p095_std.jpg,2.175,1.73,False,0.0,The point is around 1.73 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p096_std.jpg,4.002,2.61,False,0.0,The point is around 2.61 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p097_std.jpg,6.31,4.02,False,0.0,The point is around 4.02 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p098_std.jpg,1.953,1.32,False,0.0,The point is around 1.32 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_01_p099_std.jpg,4.051,2.91,False,0.0,The point is around 2.91 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p000_std.jpg,11.949,5.24,False,0.0,The point is around 5.24 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p001_std.jpg,3.767,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p002_std.jpg,2.621,1.89,False,0.0,The point is around 1.89 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p003_std.jpg,4.103,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p004_std.jpg,4.158,2.81,False,0.0,The point is around 2.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p005_std.jpg,3.519,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p006_std.jpg,6.972,3.95,False,0.0,The point is around 3.95 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p007_std.jpg,14.961,0.35,False,0.0,The point is around 0.35 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p008_std.jpg,4.135,2.89,False,0.0,The point is around 2.89 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p009_std.jpg,14.91,6.37,False,0.0,The point is around 6.37 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p010_std.jpg,9.283,3.94,False,0.0,The point is around 3.94 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p011_std.jpg,11.68,0.35,False,0.0,The point is around 0.35 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p012_std.jpg,4.395,2.71,False,0.0,The point is around 2.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p013_std.jpg,10.565,5.71,False,0.0,The point is around 5.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p014_std.jpg,3.239,2.23,False,0.0,The point is around 2.23 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p015_std.jpg,2.827,2.01,False,0.0,The point is around 2.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p016_std.jpg,2.702,2.19,True,1.0,The point is around 2.19 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p017_std.jpg,3.313,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p018_std.jpg,7.99,3.84,False,0.0,The point is around 3.84 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p019_std.jpg,8.113,5.04,False,0.0,The point is around 5.04 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p020_std.jpg,3.094,2.03,False,0.0,The point is around 2.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p021_std.jpg,2.522,1.89,False,0.0,The point is around 1.89 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p022_std.jpg,2.493,1.89,False,0.0,The point is around 1.89 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p023_std.jpg,6.771,4.21,False,0.0,The point is around 4.21 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p024_std.jpg,14.85,6.38,False,0.0,The point is around 6.38 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p025_std.jpg,7.204,3.51,False,0.0,The point is around 3.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p026_std.jpg,5.837,3.45,False,0.0,The point is around 3.45 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p027_std.jpg,6.072,3.86,False,0.0,The point is around 3.86 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p028_std.jpg,9.881,4.71,False,0.0,The point is around 4.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p029_std.jpg,6.542,4.31,False,0.0,The point is around 4.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p030_std.jpg,14.727,0.62,False,0.0,The point is around 0.62 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p031_std.jpg,4.848,3.01,False,0.0,The point is around 3.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p032_std.jpg,3.41,2.36,False,0.0,The point is around 2.36 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p033_std.jpg,8.824,5.01,False,0.0,The point is around 5.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p034_std.jpg,7.658,3.61,False,0.0,The point is around 3.61 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p035_std.jpg,3.36,2.23,False,0.0,The point is around 2.23 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p036_std.jpg,3.134,2.08,False,0.0,The point is around 2.08 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p037_std.jpg,9.928,6.21,False,0.0,The point is around 6.21 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p038_std.jpg,3.634,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p039_std.jpg,3.41,2.19,False,0.0,The point is around 2.19 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p040_std.jpg,3.237,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p041_std.jpg,2.891,1.89,False,0.0,The point is around 1.89 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p042_std.jpg,9.035,4.19,False,0.0,The point is around 4.19 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p043_std.jpg,4.897,2.85,False,0.0,The point is around 2.85 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p044_std.jpg,2.744,1.98,False,0.0,The point is around 1.98 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p045_std.jpg,3.487,2.41,False,0.0,The point is around 2.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p046_std.jpg,13.896,6.12,False,0.0,The point is around 6.12 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p047_std.jpg,4.06,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p048_std.jpg,2.892,2.03,False,0.0,The point is around 2.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p049_std.jpg,3.228,2.19,False,0.0,The point is around 2.19 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p050_std.jpg,2.982,2.13,False,0.0,The point is around 2.13 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p051_std.jpg,2.983,2.13,False,0.0,The point is around 2.13 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p052_std.jpg,3.433,2.36,False,0.0,The point is around 2.36 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p053_std.jpg,5.867,3.81,False,0.0,The point is around 3.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p054_std.jpg,4.979,3.25,False,0.0,The point is around 3.25 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p055_std.jpg,2.876,2.01,False,0.0,The point is around 2.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p056_std.jpg,3.301,2.21,False,0.0,The point is around 2.21 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p057_std.jpg,10.969,5.28,False,0.0,The point is around 5.28 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p058_std.jpg,4.181,2.81,False,0.0,The point is around 2.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p059_std.jpg,6.187,4.03,False,0.0,The point is around 4.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p060_std.jpg,5.098,3.41,False,0.0,The point is around 3.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p061_std.jpg,2.676,1.84,False,0.0,The point is around 1.84 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p062_std.jpg,6.443,3.84,False,0.0,The point is around 3.84 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p063_std.jpg,5.248,3.41,False,0.0,The point is around 3.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p064_std.jpg,7.871,4.19,False,0.0,The point is around 4.19 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p065_std.jpg,4.628,2.81,False,0.0,The point is around 2.81 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p066_std.jpg,3.43,2.41,False,0.0,The point is around 2.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p067_std.jpg,6.333,4.03,False,0.0,The point is around 4.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p068_std.jpg,6.416,4.03,False,0.0,The point is around 4.03 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p069_std.jpg,3.065,2.01,False,0.0,The point is around 2.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p070_std.jpg,2.847,2.13,False,0.0,The point is around 2.13 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p071_std.jpg,3.254,2.31,False,0.0,The point is around 2.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p072_std.jpg,5.44,3.28,False,0.0,The point is around 3.28 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p073_std.jpg,13.306,0.35,False,0.0,The point is around 0.35 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p074_std.jpg,7.909,3.84,False,0.0,The point is around 3.84 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p075_std.jpg,3.307,2.15,False,0.0,The point is around 2.15 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p076_std.jpg,10.912,4.71,False,0.0,The point is around 4.71 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p077_std.jpg,5.473,3.61,False,0.0,The point is around 3.61 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p078_std.jpg,14.994,6.31,False,0.0,The point is around 6.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p079_std.jpg,4.912,3.21,False,0.0,The point is around 3.21 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p080_std.jpg,3.288,2.23,False,0.0,The point is around 2.23 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p081_std.jpg,5.397,3.41,False,0.0,The point is around 3.41 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p082_std.jpg,4.592,2.73,False,0.0,The point is around 2.73 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p083_std.jpg,3.703,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p084_std.jpg,4.524,3.01,False,0.0,The point is around 3.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p085_std.jpg,3.535,2.43,False,0.0,The point is around 2.43 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p086_std.jpg,6.763,4.23,False,0.0,The point is around 4.23 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p087_std.jpg,2.953,2.05,False,0.0,The point is around 2.05 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p088_std.jpg,4.204,2.83,False,0.0,The point is around 2.83 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p089_std.jpg,8.202,3.91,False,0.0,The point is around 3.91 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p090_std.jpg,4.694,3.12,False,0.0,The point is around 3.12 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p091_std.jpg,4.504,3.01,False,0.0,The point is around 3.01 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p092_std.jpg,3.633,2.51,False,0.0,The point is around 2.51 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p093_std.jpg,7.833,4.31,False,0.0,The point is around 4.31 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p094_std.jpg,7.749,3.94,False,0.0,The point is around 3.94 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p095_std.jpg,4.949,3.18,False,0.0,The point is around 3.18 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p096_std.jpg,3.533,2.35,False,0.0,The point is around 2.35 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p097_std.jpg,3.057,2.13,False,0.0,The point is around 2.13 meters away from the camera.
/mnt/dgx_lab/datasets/IbimsOG/corridor_02_p098_std.jpg,3.646,2.31,False,0.0,The point is around 2.31 meters away from the camera.
